,date,state,cases,deaths,mental disorder,frequency of mental disorder
2312,9/30/2020,Colorado,71090,2061,Symptoms of Anxiety Disorder or Depressive Disorder,37.5
2313,9/30/2020,Connecticut,57550,4508,Symptoms of Depressive Disorder,22.9
2314,9/30/2020,Connecticut,57550,4508,Symptoms of Anxiety Disorder,28.4
2315,9/30/2020,Connecticut,57550,4508,Symptoms of Anxiety Disorder or Depressive Disorder,34.6
2316,9/30/2020,Delaware,20613,636,Symptoms of Depressive Disorder,24.6
2317,9/30/2020,Delaware,20613,636,Symptoms of Anxiety Disorder,32.8
2318,9/30/2020,Delaware,20613,636,Symptoms of Anxiety Disorder or Depressive Disorder,39.0
2319,9/30/2020,District of Columbia,15326,627,Symptoms of Depressive Disorder,19.9
2320,9/30/2020,District of Columbia,15326,627,Symptoms of Anxiety Disorder,34.8
2321,9/30/2020,District of Columbia,15326,627,Symptoms of Anxiety Disorder or Depressive Disorder,37.1
2322,9/30/2020,Florida,706508,14316,Symptoms of Depressive Disorder,26.0
2323,9/30/2020,Florida,706508,14316,Symptoms of Anxiety Disorder,31.7
2324,9/30/2020,Florida,706508,14316,Symptoms of Anxiety Disorder or Depressive Disorder,37.8
2325,9/30/2020,Georgia,301485,6861,Symptoms of Depressive Disorder,23.9
2326,9/30/2020,Georgia,301485,6861,Symptoms of Anxiety Disorder,29.0
2327,9/30/2020,Georgia,301485,6861,Symptoms of Anxiety Disorder or Depressive Disorder,34.7
2328,9/30/2020,Hawaii,12555,135,Symptoms of Depressive Disorder,30.1
2329,9/30/2020,Hawaii,12555,135,Symptoms of Anxiety Disorder,30.6
2330,9/30/2020,Hawaii,12555,135,Symptoms of Anxiety Disorder or Depressive Disorder,40.2
2331,9/30/2020,Idaho,42549,469,Symptoms of Depressive Disorder,21.0
2332,9/30/2020,Idaho,42549,469,Symptoms of Anxiety Disorder,29.4
2333,9/30/2020,Idaho,42549,469,Symptoms of Anxiety Disorder or Depressive Disorder,33.3
2334,9/30/2020,Illinois,296935,8935,Symptoms of Depressive Disorder,24.1
2335,9/30/2020,Illinois,296935,8935,Symptoms of Anxiety Disorder,32.2
2336,9/30/2020,Illinois,296935,8935,Symptoms of Anxiety Disorder or Depressive Disorder,36.6
2337,9/30/2020,Indiana,122295,3632,Symptoms of Depressive Disorder,23.1
2338,9/30/2020,Indiana,122295,3632,Symptoms of Anxiety Disorder,30.1
2339,9/30/2020,Indiana,122295,3632,Symptoms of Anxiety Disorder or Depressive Disorder,34.3
2340,9/30/2020,Iowa,89248,1358,Symptoms of Depressive Disorder,19.6
2341,9/30/2020,Iowa,89248,1358,Symptoms of Anxiety Disorder,26.8
2342,9/30/2020,Iowa,89248,1358,Symptoms of Anxiety Disorder or Depressive Disorder,29.6
2343,9/30/2020,Kansas,60957,678,Symptoms of Depressive Disorder,22.7
2344,9/30/2020,Kansas,60957,678,Symptoms of Anxiety Disorder,32.3
2345,9/30/2020,Kansas,60957,678,Symptoms of Anxiety Disorder or Depressive Disorder,36.2
2346,9/30/2020,Kentucky,72830,1208,Symptoms of Depressive Disorder,31.5
2347,9/30/2020,Kentucky,72830,1208,Symptoms of Anxiety Disorder,37.8
2348,9/30/2020,Kentucky,72830,1208,Symptoms of Anxiety Disorder or Depressive Disorder,42.8
2349,9/30/2020,Louisiana,167458,5511,Symptoms of Depressive Disorder,28.4
2350,9/30/2020,Louisiana,167458,5511,Symptoms of Anxiety Disorder,36.9
2351,9/30/2020,Louisiana,167458,5511,Symptoms of Anxiety Disorder or Depressive Disorder,41.5
2352,9/30/2020,Maine,5391,141,Symptoms of Depressive Disorder,24.4
2353,9/30/2020,Maine,5391,141,Symptoms of Anxiety Disorder,33.2
2354,9/30/2020,Maine,5391,141,Symptoms of Anxiety Disorder or Depressive Disorder,36.3
2355,9/30/2020,Maryland,125217,3949,Symptoms of Depressive Disorder,24.4
2356,9/30/2020,Maryland,125217,3949,Symptoms of Anxiety Disorder,30.6
2357,9/30/2020,Maryland,125217,3949,Symptoms of Anxiety Disorder or Depressive Disorder,36.9
2358,9/30/2020,Massachusetts,132116,9456,Symptoms of Depressive Disorder,22.5
2359,9/30/2020,Massachusetts,132116,9456,Symptoms of Anxiety Disorder,34.2
2360,9/30/2020,Massachusetts,132116,9456,Symptoms of Anxiety Disorder or Depressive Disorder,37.6
2361,9/30/2020,Michigan,138074,7084,Symptoms of Depressive Disorder,25.6
2362,9/30/2020,Michigan,138074,7084,Symptoms of Anxiety Disorder,32.9
2363,9/30/2020,Michigan,138074,7084,Symptoms of Anxiety Disorder or Depressive Disorder,37.0
2364,9/30/2020,Minnesota,99187,2089,Symptoms of Depressive Disorder,19.9
2365,9/30/2020,Minnesota,99187,2089,Symptoms of Anxiety Disorder,26.2
2366,9/30/2020,Minnesota,99187,2089,Symptoms of Anxiety Disorder or Depressive Disorder,30.7
2367,9/30/2020,Mississippi,98190,2969,Symptoms of Depressive Disorder,25.1
2368,9/30/2020,Mississippi,98190,2969,Symptoms of Anxiety Disorder,30.6
2369,9/30/2020,Mississippi,98190,2969,Symptoms of Anxiety Disorder or Depressive Disorder,35.1
2370,9/30/2020,Missouri,130065,2157,Symptoms of Depressive Disorder,25.5
2371,9/30/2020,Missouri,130065,2157,Symptoms of Anxiety Disorder,30.7
2372,9/30/2020,Missouri,130065,2157,Symptoms of Anxiety Disorder or Depressive Disorder,36.4
2373,9/30/2020,Montana,13179,180,Symptoms of Depressive Disorder,19.9
2374,9/30/2020,Montana,13179,180,Symptoms of Anxiety Disorder,27.8
2375,9/30/2020,Montana,13179,180,Symptoms of Anxiety Disorder or Depressive Disorder,32.8
2376,9/30/2020,Nebraska,45564,493,Symptoms of Depressive Disorder,20.9
2377,9/30/2020,Nebraska,45564,493,Symptoms of Anxiety Disorder,28.7
2378,9/30/2020,Nebraska,45564,493,Symptoms of Anxiety Disorder or Depressive Disorder,32.5
2379,9/30/2020,Nevada,80084,1600,Symptoms of Depressive Disorder,29.2
2380,9/30/2020,Nevada,80084,1600,Symptoms of Anxiety Disorder,39.3
2381,9/30/2020,Nevada,80084,1600,Symptoms of Anxiety Disorder or Depressive Disorder,43.3
2382,9/30/2020,New Hampshire,8266,439,Symptoms of Depressive Disorder,19.8
2383,9/30/2020,New Hampshire,8266,439,Symptoms of Anxiety Disorder,27.3
2384,9/30/2020,New Hampshire,8266,439,Symptoms of Anxiety Disorder or Depressive Disorder,31.4
2385,9/30/2020,New Jersey,207062,16122,Symptoms of Depressive Disorder,22.5
2386,9/30/2020,New Jersey,207062,16122,Symptoms of Anxiety Disorder,34.7
2387,9/30/2020,New Jersey,207062,16122,Symptoms of Anxiety Disorder or Depressive Disorder,39.1
2388,9/30/2020,New Mexico,29435,877,Symptoms of Depressive Disorder,26.1
2389,9/30/2020,New Mexico,29435,877,Symptoms of Anxiety Disorder,33.9
2390,9/30/2020,New Mexico,29435,877,Symptoms of Anxiety Disorder or Depressive Disorder,41.1
2391,9/30/2020,New York,463369,32757,Symptoms of Depressive Disorder,23.3
2392,9/30/2020,New York,463369,32757,Symptoms of Anxiety Disorder,30.7
2393,9/30/2020,New York,463369,32757,Symptoms of Anxiety Disorder or Depressive Disorder,35.2
2394,9/30/2020,North Carolina,211004,3565,Symptoms of Depressive Disorder,25.7
2395,9/30/2020,North Carolina,211004,3565,Symptoms of Anxiety Disorder,29.7
2396,9/30/2020,North Carolina,211004,3565,Symptoms of Anxiety Disorder or Depressive Disorder,35.8
2397,9/30/2020,North Dakota,21849,250,Symptoms of Depressive Disorder,16.6
2398,9/30/2020,North Dakota,21849,250,Symptoms of Anxiety Disorder,24.7
2399,9/30/2020,North Dakota,21849,250,Symptoms of Anxiety Disorder or Depressive Disorder,27.8
2400,9/30/2020,Ohio,153987,4804,Symptoms of Depressive Disorder,25.5
2401,9/30/2020,Ohio,153987,4804,Symptoms of Anxiety Disorder,33.6
2402,9/30/2020,Ohio,153987,4804,Symptoms of Anxiety Disorder or Depressive Disorder,38.5
2403,9/30/2020,Oklahoma,87199,1031,Symptoms of Depressive Disorder,27.2
2404,9/30/2020,Oklahoma,87199,1031,Symptoms of Anxiety Disorder,33.9
2405,9/30/2020,Oklahoma,87199,1031,Symptoms of Anxiety Disorder or Depressive Disorder,38.1
2406,9/30/2020,Oregon,33554,560,Symptoms of Depressive Disorder,24.9
2407,9/30/2020,Oregon,33554,560,Symptoms of Anxiety Disorder,35.1
2408,9/30/2020,Oregon,33554,560,Symptoms of Anxiety Disorder or Depressive Disorder,39.0
2409,9/30/2020,Pennsylvania,164135,8216,Symptoms of Depressive Disorder,25.1
2410,9/30/2020,Pennsylvania,164135,8216,Symptoms of Anxiety Disorder,32.6
2411,9/30/2020,Pennsylvania,164135,8216,Symptoms of Anxiety Disorder or Depressive Disorder,37.7
2412,9/30/2020,Rhode Island,24748,1114,Symptoms of Depressive Disorder,22.4
2413,9/30/2020,Rhode Island,24748,1114,Symptoms of Anxiety Disorder,29.5
2414,9/30/2020,Rhode Island,24748,1114,Symptoms of Anxiety Disorder or Depressive Disorder,35.1
2415,9/30/2020,South Carolina,147942,3378,Symptoms of Depressive Disorder,20.3
2416,9/30/2020,South Carolina,147942,3378,Symptoms of Anxiety Disorder,28.3
2417,9/30/2020,South Carolina,147942,3378,Symptoms of Anxiety Disorder or Depressive Disorder,32.9
2418,9/30/2020,South Dakota,22389,223,Symptoms of Depressive Disorder,19.0
2419,9/30/2020,South Dakota,22389,223,Symptoms of Anxiety Disorder,26.9
2420,9/30/2020,South Dakota,22389,223,Symptoms of Anxiety Disorder or Depressive Disorder,31.3
2421,9/30/2020,Tennessee,193357,2429,Symptoms of Depressive Disorder,24.5
2422,9/30/2020,Tennessee,193357,2429,Symptoms of Anxiety Disorder,30.7
2423,9/30/2020,Tennessee,193357,2429,Symptoms of Anxiety Disorder or Depressive Disorder,36.2
2424,9/30/2020,Texas,784027,16102,Symptoms of Depressive Disorder,29.0
2425,9/30/2020,Texas,784027,16102,Symptoms of Anxiety Disorder,33.2
2426,9/30/2020,Texas,784027,16102,Symptoms of Anxiety Disorder or Depressive Disorder,38.8
2427,9/30/2020,Utah,73053,460,Symptoms of Depressive Disorder,23.5
2428,9/30/2020,Utah,73053,460,Symptoms of Anxiety Disorder,31.1
2429,9/30/2020,Utah,73053,460,Symptoms of Anxiety Disorder or Depressive Disorder,36.1
2430,9/30/2020,Vermont,1752,58,Symptoms of Depressive Disorder,30.1
2431,9/30/2020,Vermont,1752,58,Symptoms of Anxiety Disorder,36.9
2432,9/30/2020,Vermont,1752,58,Symptoms of Anxiety Disorder or Depressive Disorder,44.0
2433,9/30/2020,Virginia,148271,3208,Symptoms of Depressive Disorder,23.1
2434,9/30/2020,Virginia,148271,3208,Symptoms of Anxiety Disorder,28.7
2435,9/30/2020,Virginia,148271,3208,Symptoms of Anxiety Disorder or Depressive Disorder,32.9
2436,9/30/2020,Washington,91560,2222,Symptoms of Depressive Disorder,25.2
2437,9/30/2020,Washington,91560,2222,Symptoms of Anxiety Disorder,34.5
2438,9/30/2020,Washington,91560,2222,Symptoms of Anxiety Disorder or Depressive Disorder,38.5
2439,9/30/2020,West Virginia,15848,350,Symptoms of Depressive Disorder,27.5
2440,9/30/2020,West Virginia,15848,350,Symptoms of Anxiety Disorder,37.1
2441,9/30/2020,West Virginia,15848,350,Symptoms of Anxiety Disorder or Depressive Disorder,42.8
2442,9/30/2020,Wisconsin,129172,1338,Symptoms of Depressive Disorder,21.6
2443,9/30/2020,Wisconsin,129172,1338,Symptoms of Anxiety Disorder,30.7
2444,9/30/2020,Wisconsin,129172,1338,Symptoms of Anxiety Disorder or Depressive Disorder,34.5
2445,9/30/2020,Wyoming,5948,50,Symptoms of Depressive Disorder,22.2
2446,9/30/2020,Wyoming,5948,50,Symptoms of Anxiety Disorder,27.0
2447,9/30/2020,Wyoming,5948,50,Symptoms of Anxiety Disorder or Depressive Disorder,33.1
2448,10/14/2020,Alabama,167977,2706,Symptoms of Depressive Disorder,27.7
2449,10/14/2020,Alabama,167977,2706,Symptoms of Anxiety Disorder,29.9
2450,10/14/2020,Alabama,167977,2706,Symptoms of Anxiety Disorder or Depressive Disorder,36.0
2451,10/14/2020,Alaska,11103,60,Symptoms of Depressive Disorder,25.7
2452,10/14/2020,Alaska,11103,60,Symptoms of Anxiety Disorder,33.0
2453,10/14/2020,Alaska,11103,60,Symptoms of Anxiety Disorder or Depressive Disorder,38.5
2454,10/14/2020,Arizona,227660,5772,Symptoms of Depressive Disorder,30.8
2455,10/14/2020,Arizona,227660,5772,Symptoms of Anxiety Disorder,35.1
2456,10/14/2020,Arizona,227660,5772,Symptoms of Anxiety Disorder or Depressive Disorder,39.8
2457,10/14/2020,Arkansas,95246,1634,Symptoms of Depressive Disorder,27.3
2458,10/14/2020,Arkansas,95246,1634,Symptoms of Anxiety Disorder,32.0
2459,10/14/2020,Arkansas,95246,1634,Symptoms of Anxiety Disorder or Depressive Disorder,38.5
2460,10/14/2020,California,867094,16752,Symptoms of Depressive Disorder,27.7
2461,10/14/2020,California,867094,16752,Symptoms of Anxiety Disorder,35.3
2462,10/14/2020,California,867094,16752,Symptoms of Anxiety Disorder or Depressive Disorder,39.9
2463,10/14/2020,Colorado,81205,2186,Symptoms of Depressive Disorder,26.1
2464,10/14/2020,Colorado,81205,2186,Symptoms of Anxiety Disorder,34.1
2465,10/14/2020,Colorado,81205,2186,Symptoms of Anxiety Disorder or Depressive Disorder,37.7
2466,10/14/2020,Connecticut,61861,4537,Symptoms of Depressive Disorder,21.8
2467,10/14/2020,Connecticut,61861,4537,Symptoms of Anxiety Disorder,32.5
2468,10/14/2020,Connecticut,61861,4537,Symptoms of Anxiety Disorder or Depressive Disorder,36.9
2469,10/14/2020,Delaware,22465,660,Symptoms of Depressive Disorder,23.3
2470,10/14/2020,Delaware,22465,660,Symptoms of Anxiety Disorder,31.7
2471,10/14/2020,Delaware,22465,660,Symptoms of Anxiety Disorder or Depressive Disorder,34.3
2472,10/14/2020,District of Columbia,16132,638,Symptoms of Depressive Disorder,26.2
2473,10/14/2020,District of Columbia,16132,638,Symptoms of Anxiety Disorder,35.1
2474,10/14/2020,District of Columbia,16132,638,Symptoms of Anxiety Disorder or Depressive Disorder,40.1
2475,10/14/2020,Florida,741624,15594,Symptoms of Depressive Disorder,25.9
2476,10/14/2020,Florida,741624,15594,Symptoms of Anxiety Disorder,30.3
2477,10/14/2020,Florida,741624,15594,Symptoms of Anxiety Disorder or Depressive Disorder,35.7
2478,10/14/2020,Georgia,342302,7298,Symptoms of Depressive Disorder,25.1
2479,10/14/2020,Georgia,342302,7298,Symptoms of Anxiety Disorder,33.2
2480,10/14/2020,Georgia,342302,7298,Symptoms of Anxiety Disorder or Depressive Disorder,37.8
2481,10/14/2020,Hawaii,13834,182,Symptoms of Depressive Disorder,27.5
2482,10/14/2020,Hawaii,13834,182,Symptoms of Anxiety Disorder,32.2
2483,10/14/2020,Hawaii,13834,182,Symptoms of Anxiety Disorder or Depressive Disorder,38.8
2484,10/14/2020,Idaho,50534,520,Symptoms of Depressive Disorder,25.9
2485,10/14/2020,Idaho,50534,520,Symptoms of Anxiety Disorder,31.2
2486,10/14/2020,Idaho,50534,520,Symptoms of Anxiety Disorder or Depressive Disorder,35.9
2487,10/14/2020,Illinois,332124,9335,Symptoms of Depressive Disorder,24.2
2488,10/14/2020,Illinois,332124,9335,Symptoms of Anxiety Disorder,30.5
2489,10/14/2020,Illinois,332124,9335,Symptoms of Anxiety Disorder or Depressive Disorder,34.8
2490,10/14/2020,Indiana,141670,3836,Symptoms of Depressive Disorder,27.2
2491,10/14/2020,Indiana,141670,3836,Symptoms of Anxiety Disorder,35.3
2492,10/14/2020,Indiana,141670,3836,Symptoms of Anxiety Disorder or Depressive Disorder,38.8
2493,10/14/2020,Iowa,102905,1505,Symptoms of Depressive Disorder,22.4
2494,10/14/2020,Iowa,102905,1505,Symptoms of Anxiety Disorder,29.9
2495,10/14/2020,Iowa,102905,1505,Symptoms of Anxiety Disorder or Depressive Disorder,33.4
2496,10/14/2020,Kansas,70665,838,Symptoms of Depressive Disorder,26.2
2497,10/14/2020,Kansas,70665,838,Symptoms of Anxiety Disorder,34.8
2498,10/14/2020,Kansas,70665,838,Symptoms of Anxiety Disorder or Depressive Disorder,39.6
2499,10/14/2020,Kentucky,85278,1325,Symptoms of Depressive Disorder,29.5
2500,10/14/2020,Kentucky,85278,1325,Symptoms of Anxiety Disorder,35.3
2501,10/14/2020,Kentucky,85278,1325,Symptoms of Anxiety Disorder or Depressive Disorder,41.9
2502,10/14/2020,Louisiana,176209,5695,Symptoms of Depressive Disorder,31.6
2503,10/14/2020,Louisiana,176209,5695,Symptoms of Anxiety Disorder,33.6
2504,10/14/2020,Louisiana,176209,5695,Symptoms of Anxiety Disorder or Depressive Disorder,41.2
2505,10/14/2020,Maine,5816,143,Symptoms of Depressive Disorder,22.8
2506,10/14/2020,Maine,5816,143,Symptoms of Anxiety Disorder,32.5
2507,10/14/2020,Maine,5816,143,Symptoms of Anxiety Disorder or Depressive Disorder,35.9
2508,10/14/2020,Maryland,133413,4022,Symptoms of Depressive Disorder,23.8
2509,10/14/2020,Maryland,133413,4022,Symptoms of Anxiety Disorder,33.0
2510,10/14/2020,Maryland,133413,4022,Symptoms of Anxiety Disorder or Depressive Disorder,37.1
2511,10/14/2020,Massachusetts,140992,9647,Symptoms of Depressive Disorder,25.3
2512,10/14/2020,Massachusetts,140992,9647,Symptoms of Anxiety Disorder,33.8
2513,10/14/2020,Massachusetts,140992,9647,Symptoms of Anxiety Disorder or Depressive Disorder,37.8
2514,10/14/2020,Michigan,154409,7270,Symptoms of Depressive Disorder,25.8
2515,10/14/2020,Michigan,154409,7270,Symptoms of Anxiety Disorder,31.3
2516,10/14/2020,Michigan,154409,7270,Symptoms of Anxiety Disorder or Depressive Disorder,37.0
2517,10/14/2020,Minnesota,115996,2233,Symptoms of Depressive Disorder,19.3
2518,10/14/2020,Minnesota,115996,2233,Symptoms of Anxiety Disorder,25.9
2519,10/14/2020,Minnesota,115996,2233,Symptoms of Anxiety Disorder or Depressive Disorder,30.6
2520,10/14/2020,Mississippi,106817,3140,Symptoms of Depressive Disorder,33.4
2521,10/14/2020,Mississippi,106817,3140,Symptoms of Anxiety Disorder,35.9
2522,10/14/2020,Mississippi,106817,3140,Symptoms of Anxiety Disorder or Depressive Disorder,41.5
2523,10/14/2020,Missouri,154213,2598,Symptoms of Depressive Disorder,29.4
2524,10/14/2020,Missouri,154213,2598,Symptoms of Anxiety Disorder,35.2
2525,10/14/2020,Missouri,154213,2598,Symptoms of Anxiety Disorder or Depressive Disorder,40.8
2526,10/14/2020,Montana,20321,225,Symptoms of Depressive Disorder,20.1
2527,10/14/2020,Montana,20321,225,Symptoms of Anxiety Disorder,29.4
2528,10/14/2020,Montana,20321,225,Symptoms of Anxiety Disorder or Depressive Disorder,34.8
2529,10/14/2020,Nebraska,54467,536,Symptoms of Depressive Disorder,21.8
2530,10/14/2020,Nebraska,54467,536,Symptoms of Anxiety Disorder,28.6
2531,10/14/2020,Nebraska,54467,536,Symptoms of Anxiety Disorder or Depressive Disorder,33.3
2532,10/14/2020,Nevada,87527,1694,Symptoms of Depressive Disorder,31.0
2533,10/14/2020,Nevada,87527,1694,Symptoms of Anxiety Disorder,37.1
2534,10/14/2020,Nevada,87527,1694,Symptoms of Anxiety Disorder or Depressive Disorder,41.9
2535,10/14/2020,New Hampshire,9349,458,Symptoms of Depressive Disorder,20.8
2536,10/14/2020,New Hampshire,9349,458,Symptoms of Anxiety Disorder,26.5
2537,10/14/2020,New Hampshire,9349,458,Symptoms of Anxiety Disorder or Depressive Disorder,31.0
2538,10/14/2020,New Jersey,217812,16191,Symptoms of Depressive Disorder,23.4
2539,10/14/2020,New Jersey,217812,16191,Symptoms of Anxiety Disorder,31.0
2540,10/14/2020,New Jersey,217812,16191,Symptoms of Anxiety Disorder or Depressive Disorder,35.7
2541,10/14/2020,New Mexico,34290,921,Symptoms of Depressive Disorder,31.9
2542,10/14/2020,New Mexico,34290,921,Symptoms of Anxiety Disorder,39.5
2543,10/14/2020,New Mexico,34290,921,Symptoms of Anxiety Disorder or Depressive Disorder,46.3
2544,10/14/2020,New York,482671,32916,Symptoms of Depressive Disorder,27.0
2545,10/14/2020,New York,482671,32916,Symptoms of Anxiety Disorder,34.3
2546,10/14/2020,New York,482671,32916,Symptoms of Anxiety Disorder or Depressive Disorder,38.9
2547,10/14/2020,North Carolina,236812,3882,Symptoms of Depressive Disorder,21.4
2548,10/14/2020,North Carolina,236812,3882,Symptoms of Anxiety Disorder,27.0
2549,10/14/2020,North Carolina,236812,3882,Symptoms of Anxiety Disorder or Depressive Disorder,32.4
2550,10/14/2020,North Dakota,28952,370,Symptoms of Depressive Disorder,20.2
2551,10/14/2020,North Dakota,28952,370,Symptoms of Anxiety Disorder,28.0
2552,10/14/2020,North Dakota,28952,370,Symptoms of Anxiety Disorder or Depressive Disorder,30.9
2553,10/14/2020,Ohio,173665,5033,Symptoms of Depressive Disorder,25.0
2554,10/14/2020,Ohio,173665,5033,Symptoms of Anxiety Disorder,31.7
2555,10/14/2020,Ohio,173665,5033,Symptoms of Anxiety Disorder or Depressive Disorder,37.2
2556,10/14/2020,Oklahoma,102615,1132,Symptoms of Depressive Disorder,25.9
2557,10/14/2020,Oklahoma,102615,1132,Symptoms of Anxiety Disorder,34.8
2558,10/14/2020,Oklahoma,102615,1132,Symptoms of Anxiety Disorder or Depressive Disorder,39.3
2559,10/14/2020,Oregon,38175,609,Symptoms of Depressive Disorder,26.9
2560,10/14/2020,Oregon,38175,609,Symptoms of Anxiety Disorder,36.6
